chrom	start	end	set	tf	pop
10	90487003	90490003	SIGNIF	0.4	GBR
10	90751003	90754003	SIGNIF	0.4	GBR
10	91367503	91370503	SIGNIF	0.4	GBR
10	91369003	91372003	SIGNIF	0.4	GBR
10	91370503	91373503	SIGNIF	0.4	GBR
10	91373503	91376503	SIGNIF	0.4	GBR
10	91375003	91378003	SIGNIF	0.4	GBR
10	91808503	91811503	SIGNIF	0.4	GBR
10	92416003	92419003	SIGNIF	0.4	GBR
10	92713003	92716003	SIGNIF	0.4	GBR
10	92714503	92717503	SIGNIF	0.4	GBR
10	92716003	92719003	SIGNIF	0.4	GBR
10	92717503	92720503	SIGNIF	0.4	GBR
10	92719003	92722003	SIGNIF	0.4	GBR
10	92720503	92723503	SIGNIF	0.4	GBR
10	92722003	92725003	SIGNIF	0.4	GBR
10	93441998	93444998	SIGNIF	0.4	GBR
10	95025998	95028998	SIGNIF	0.4	GBR
10	95388998	95391998	SIGNIF	0.4	GBR
10	95471498	95474498	SIGNIF	0.4	GBR
10	95592998	95595998	SIGNIF	0.4	GBR
10	95595998	95598998	SIGNIF	0.4	GBR
10	95601998	95604998	SIGNIF	0.4	GBR
10	95603498	95606498	SIGNIF	0.4	GBR
10	96980685	96983685	SIGNIF	0.4	GBR
10	96995685	96998685	SIGNIF	0.4	GBR
10	96997185	97000185	SIGNIF	0.4	GBR
10	96998685	97001685	SIGNIF	0.4	GBR
10	97022685	97025685	SIGNIF	0.4	GBR
10	97069185	97072185	SIGNIF	0.4	GBR
10	97366185	97369185	SIGNIF	0.4	GBR
10	99155483	99158483	SIGNIF	0.4	GBR
10	99156983	99159983	SIGNIF	0.4	GBR
10	99158483	99161483	SIGNIF	0.4	GBR
10	99438983	99441983	SIGNIF	0.4	GBR
10	100215983	100218983	SIGNIF	0.4	GBR
10	100340483	100343483	SIGNIF	0.4	GBR
10	100341983	100344983	SIGNIF	0.4	GBR
10	100451483	100454483	SIGNIF	0.4	GBR
10	101283983	101286983	SIGNIF	0.4	GBR
10	101285483	101288483	SIGNIF	0.4	GBR
10	101286983	101289983	SIGNIF	0.4	GBR
10	102638567	102641567	SIGNIF	0.4	GBR
10	103039067	103042067	SIGNIF	0.4	GBR
10	106271547	106274547	SIGNIF	0.4	GBR
10	106273047	106276047	SIGNIF	0.4	GBR
10	106886547	106889547	SIGNIF	0.4	GBR
10	108685131	108688131	SIGNIF	0.4	GBR
10	108748131	108751131	SIGNIF	0.4	GBR
10	110119131	110122131	SIGNIF	0.4	GBR
10	110120631	110123631	SIGNIF	0.4	GBR
10	110122131	110125131	SIGNIF	0.4	GBR
10	112495101	112498101	SIGNIF	0.4	GBR
10	112496601	112499601	SIGNIF	0.4	GBR
10	113179101	113182101	SIGNIF	0.4	GBR
10	113194101	113197101	SIGNIF	0.4	GBR
10	113197101	113200101	SIGNIF	0.4	GBR
10	113198601	113201601	SIGNIF	0.4	GBR
10	118454510	118457510	SIGNIF	0.4	GBR
10	119198510	119201510	SIGNIF	0.4	GBR
10	119200010	119203010	SIGNIF	0.4	GBR
10	123393982	123396982	SIGNIF	0.4	GBR
10	124314982	124317982	SIGNIF	0.4	GBR
10	124316482	124319482	SIGNIF	0.4	GBR
10	124317982	124320982	SIGNIF	0.4	GBR
10	124319482	124322482	SIGNIF	0.4	GBR
10	124320982	124323982	SIGNIF	0.4	GBR
10	124322482	124325482	SIGNIF	0.4	GBR
10	124323982	124326982	SIGNIF	0.4	GBR
10	124325482	124328482	SIGNIF	0.4	GBR
10	124326982	124329982	SIGNIF	0.4	GBR
10	124328482	124331482	SIGNIF	0.4	GBR
10	124398982	124401982	SIGNIF	0.4	GBR
10	124418482	124421482	SIGNIF	0.4	GBR
10	125490982	125493982	SIGNIF	0.4	GBR
10	125492482	125495482	SIGNIF	0.4	GBR
10	125525482	125528482	SIGNIF	0.4	GBR
10	126257588	126260588	SIGNIF	0.4	GBR
10	126259088	126262088	SIGNIF	0.4	GBR
10	127666088	127669088	SIGNIF	0.4	GBR
10	127843088	127846088	SIGNIF	0.4	GBR
10	127846088	127849088	SIGNIF	0.4	GBR
10	128266088	128269088	SIGNIF	0.4	GBR
10	129184047	129187047	SIGNIF	0.4	GBR
10	129190047	129193047	SIGNIF	0.4	GBR
10	129241047	129244047	SIGNIF	0.4	GBR
10	129242547	129245547	SIGNIF	0.4	GBR
10	129257547	129260547	SIGNIF	0.4	GBR
10	129271047	129274047	SIGNIF	0.4	GBR
10	129356547	129359547	SIGNIF	0.4	GBR
10	129829047	129832047	SIGNIF	0.4	GBR
10	129925047	129928047	SIGNIF	0.4	GBR
10	129926547	129929547	SIGNIF	0.4	GBR
10	132176530	132179530	SIGNIF	0.4	GBR
10	132178030	132181030	SIGNIF	0.4	GBR
10	132191530	132194530	SIGNIF	0.4	GBR
10	132193030	132196030	SIGNIF	0.4	GBR
10	132671530	132674530	SIGNIF	0.4	GBR
10	132688030	132691030	SIGNIF	0.4	GBR
10	132881530	132884530	SIGNIF	0.4	GBR
10	133376530	133379530	SIGNIF	0.4	GBR
10	133909030	133912030	SIGNIF	0.4	GBR
10	133910530	133913530	SIGNIF	0.4	GBR
10	133912030	133915030	SIGNIF	0.4	GBR
10	133913530	133916530	SIGNIF	0.4	GBR
10	133915030	133918030	SIGNIF	0.4	GBR
11	2302776	2305776	SIGNIF	0.4	GBR
11	3222267	3225267	SIGNIF	0.4	GBR
11	4182267	4185267	SIGNIF	0.4	GBR
11	4417767	4420767	SIGNIF	0.4	GBR
11	4419267	4422267	SIGNIF	0.4	GBR
11	4429767	4432767	SIGNIF	0.4	GBR
11	4557267	4560267	SIGNIF	0.4	GBR
11	4558767	4561767	SIGNIF	0.4	GBR
11	4560267	4563267	SIGNIF	0.4	GBR
11	4675767	4678767	SIGNIF	0.4	GBR
11	4677267	4680267	SIGNIF	0.4	GBR
11	4678767	4681767	SIGNIF	0.4	GBR
11	4680267	4683267	SIGNIF	0.4	GBR
11	4788267	4791267	SIGNIF	0.4	GBR
11	4813767	4816767	SIGNIF	0.4	GBR
11	4818267	4821267	SIGNIF	0.4	GBR
11	5059767	5062767	SIGNIF	0.4	GBR
11	5061267	5064267	SIGNIF	0.4	GBR
11	5062767	5065767	SIGNIF	0.4	GBR
11	5067267	5070267	SIGNIF	0.4	GBR
11	5070267	5073267	SIGNIF	0.4	GBR
11	5071767	5074767	SIGNIF	0.4	GBR
11	5076267	5079267	SIGNIF	0.4	GBR
11	5077767	5080767	SIGNIF	0.4	GBR
11	5367267	5370267	SIGNIF	0.4	GBR
11	5368767	5371767	SIGNIF	0.4	GBR
11	5371767	5374767	SIGNIF	0.4	GBR
11	5374767	5377767	SIGNIF	0.4	GBR
11	5376267	5379267	SIGNIF	0.4	GBR
11	5380767	5383767	SIGNIF	0.4	GBR
11	5382267	5385267	SIGNIF	0.4	GBR
11	5383767	5386767	SIGNIF	0.4	GBR
11	5442267	5445267	SIGNIF	0.4	GBR
11	5443767	5446767	SIGNIF	0.4	GBR
11	5472267	5475267	SIGNIF	0.4	GBR
11	5584767	5587767	SIGNIF	0.4	GBR
11	5586267	5589267	SIGNIF	0.4	GBR
11	5701767	5704767	SIGNIF	0.4	GBR
11	5703267	5706267	SIGNIF	0.4	GBR
11	5716767	5719767	SIGNIF	0.4	GBR
11	5856267	5859267	SIGNIF	0.4	GBR
11	5857767	5860767	SIGNIF	0.4	GBR
11	5859267	5862267	SIGNIF	0.4	GBR
11	5860767	5863767	SIGNIF	0.4	GBR
11	5862267	5865267	SIGNIF	0.4	GBR
11	5904267	5907267	SIGNIF	0.4	GBR
11	6033267	6036267	SIGNIF	0.4	GBR
11	6034767	6037767	SIGNIF	0.4	GBR
11	6105267	6108267	SIGNIF	0.4	GBR
11	6112767	6115767	SIGNIF	0.4	GBR
11	6118767	6121767	SIGNIF	0.4	GBR
11	6120267	6123267	SIGNIF	0.4	GBR
11	6531248	6534248	SIGNIF	0.4	GBR
11	6802748	6805748	SIGNIF	0.4	GBR
11	6804248	6807248	SIGNIF	0.4	GBR
11	6867248	6870248	SIGNIF	0.4	GBR
11	6868748	6871748	SIGNIF	0.4	GBR
11	6873248	6876248	SIGNIF	0.4	GBR
11	6882248	6885248	SIGNIF	0.4	GBR
11	6883748	6886748	SIGNIF	0.4	GBR
11	7275248	7278248	SIGNIF	0.4	GBR
11	7473248	7476248	SIGNIF	0.4	GBR
11	7477748	7480748	SIGNIF	0.4	GBR
11	7507748	7510748	SIGNIF	0.4	GBR
11	7578248	7581248	SIGNIF	0.4	GBR
11	7684748	7687748	SIGNIF	0.4	GBR
11	7686248	7689248	SIGNIF	0.4	GBR
11	7810748	7813748	SIGNIF	0.4	GBR
11	7812248	7815248	SIGNIF	0.4	GBR
11	7815248	7818248	SIGNIF	0.4	GBR
11	7816748	7819748	SIGNIF	0.4	GBR
11	7855748	7858748	SIGNIF	0.4	GBR
11	7873748	7876748	SIGNIF	0.4	GBR
11	8220248	8223248	SIGNIF	0.4	GBR
11	9730801	9733801	SIGNIF	0.4	GBR
11	9732301	9735301	SIGNIF	0.4	GBR
11	9744301	9747301	SIGNIF	0.4	GBR
11	9745801	9748801	SIGNIF	0.4	GBR
11	9747301	9750301	SIGNIF	0.4	GBR
11	10293301	10296301	SIGNIF	0.4	GBR
11	11005801	11008801	SIGNIF	0.4	GBR
11	11316301	11319301	SIGNIF	0.4	GBR
11	11317801	11320801	SIGNIF	0.4	GBR
11	11325301	11328301	SIGNIF	0.4	GBR
11	11331301	11334301	SIGNIF	0.4	GBR
11	11596801	11599801	SIGNIF	0.4	GBR
11	12103801	12106801	SIGNIF	0.4	GBR
11	12105301	12108301	SIGNIF	0.4	GBR
11	13009997	13012997	SIGNIF	0.4	GBR
11	13020497	13023497	SIGNIF	0.4	GBR
11	13104497	13107497	SIGNIF	0.4	GBR
11	13111997	13114997	SIGNIF	0.4	GBR
11	13269497	13272497	SIGNIF	0.4	GBR
11	17028252	17031252	SIGNIF	0.4	GBR
11	17029752	17032752	SIGNIF	0.4	GBR
11	17487252	17490252	SIGNIF	0.4	GBR
11	19440179	19443179	SIGNIF	0.4	GBR
11	20007179	20010179	SIGNIF	0.4	GBR
11	20097179	20100179	SIGNIF	0.4	GBR
11	21192179	21195179	SIGNIF	0.4	GBR
11	21657271	21660271	SIGNIF	0.4	GBR
11	21658771	21661771	SIGNIF	0.4	GBR
11	21667771	21670771	SIGNIF	0.4	GBR
11	21669271	21672271	SIGNIF	0.4	GBR
11	21670771	21673771	SIGNIF	0.4	GBR
11	21742771	21745771	SIGNIF	0.4	GBR
11	21744271	21747271	SIGNIF	0.4	GBR
11	21756271	21759271	SIGNIF	0.4	GBR
11	21759271	21762271	SIGNIF	0.4	GBR
11	21760771	21763771	SIGNIF	0.4	GBR
11	21762271	21765271	SIGNIF	0.4	GBR
11	21765271	21768271	SIGNIF	0.4	GBR
11	23080771	23083771	SIGNIF	0.4	GBR
11	23082271	23085271	SIGNIF	0.4	GBR
11	23374771	23377771	SIGNIF	0.4	GBR
11	23412271	23415271	SIGNIF	0.4	GBR
11	23575771	23578771	SIGNIF	0.4	GBR
11	25872331	25875331	SIGNIF	0.4	GBR
11	26247331	26250331	SIGNIF	0.4	GBR
11	26524831	26527831	SIGNIF	0.4	GBR
11	26554831	26557831	SIGNIF	0.4	GBR
11	26656831	26659831	SIGNIF	0.4	GBR
11	26658331	26661331	SIGNIF	0.4	GBR
11	26689831	26692831	SIGNIF	0.4	GBR
11	26691331	26694331	SIGNIF	0.4	GBR
11	28642833	28645833	SIGNIF	0.4	GBR
11	28644333	28647333	SIGNIF	0.4	GBR
11	28896333	28899333	SIGNIF	0.4	GBR
11	30180333	30183333	SIGNIF	0.4	GBR
11	30183333	30186333	SIGNIF	0.4	GBR
11	32383759	32386759	SIGNIF	0.4	GBR
11	32448259	32451259	SIGNIF	0.4	GBR
11	32457259	32460259	SIGNIF	0.4	GBR
11	32458759	32461759	SIGNIF	0.4	GBR
11	33048259	33051259	SIGNIF	0.4	GBR
11	33049759	33052759	SIGNIF	0.4	GBR
11	33051259	33054259	SIGNIF	0.4	GBR
11	33052759	33055759	SIGNIF	0.4	GBR
11	33054259	33057259	SIGNIF	0.4	GBR
11	33061759	33064759	SIGNIF	0.4	GBR
11	33066259	33069259	SIGNIF	0.4	GBR
11	33073759	33076759	SIGNIF	0.4	GBR
11	34429841	34432841	SIGNIF	0.4	GBR
11	34432841	34435841	SIGNIF	0.4	GBR
11	34435841	34438841	SIGNIF	0.4	GBR
11	34437341	34440341	SIGNIF	0.4	GBR
11	34797341	34800341	SIGNIF	0.4	GBR
11	34915841	34918841	SIGNIF	0.4	GBR
11	35259341	35262341	SIGNIF	0.4	GBR
11	35308841	35311841	SIGNIF	0.4	GBR
11	35310341	35313341	SIGNIF	0.4	GBR
11	35425841	35428841	SIGNIF	0.4	GBR
11	35427341	35430341	SIGNIF	0.4	GBR
11	35539841	35542841	SIGNIF	0.4	GBR
11	36153341	36156341	SIGNIF	0.4	GBR
11	37153778	37156778	SIGNIF	0.4	GBR
11	38475278	38478278	SIGNIF	0.4	GBR
11	38485778	38488778	SIGNIF	0.4	GBR
11	38500778	38503778	SIGNIF	0.4	GBR
11	39753442	39756442	SIGNIF	0.4	GBR
11	39946942	39949942	SIGNIF	0.4	GBR
11	40459942	40462942	SIGNIF	0.4	GBR
11	41541442	41544442	SIGNIF	0.4	GBR
11	41542942	41545942	SIGNIF	0.4	GBR
11	41821942	41824942	SIGNIF	0.4	GBR
11	41823442	41826442	SIGNIF	0.4	GBR
11	42328835	42331835	SIGNIF	0.4	GBR
11	42333335	42336335	SIGNIF	0.4	GBR
11	42879335	42882335	SIGNIF	0.4	GBR
11	44001335	44004335	SIGNIF	0.4	GBR
11	44046335	44049335	SIGNIF	0.4	GBR
11	44430335	44433335	SIGNIF	0.4	GBR
11	44869835	44872835	SIGNIF	0.4	GBR
11	44871335	44874335	SIGNIF	0.4	GBR
11	44872835	44875835	SIGNIF	0.4	GBR
11	58164368	58167368	SIGNIF	0.4	GBR
11	58927868	58930868	SIGNIF	0.4	GBR
11	58929368	58932368	SIGNIF	0.4	GBR
11	58930868	58933868	SIGNIF	0.4	GBR
11	60097868	60100868	SIGNIF	0.4	GBR
11	60099368	60102368	SIGNIF	0.4	GBR
11	60265792	60268792	SIGNIF	0.4	GBR
11	61893292	61896292	SIGNIF	0.4	GBR
11	61942792	61945792	SIGNIF	0.4	GBR
11	68714381	68717381	SIGNIF	0.4	GBR
11	69844775	69847775	SIGNIF	0.4	GBR
11	69846275	69849275	SIGNIF	0.4	GBR
11	69847775	69850775	SIGNIF	0.4	GBR
11	69849275	69852275	SIGNIF	0.4	GBR
11	71181275	71184275	SIGNIF	0.4	GBR
11	71244275	71247275	SIGNIF	0.4	GBR
11	71251775	71254775	SIGNIF	0.4	GBR
11	74249237	74252237	SIGNIF	0.4	GBR
11	74250737	74253737	SIGNIF	0.4	GBR
11	74363237	74366237	SIGNIF	0.4	GBR
11	76629369	76632369	SIGNIF	0.4	GBR
11	77838369	77841369	SIGNIF	0.4	GBR
11	79093825	79096825	SIGNIF	0.4	GBR
11	79171825	79174825	SIGNIF	0.4	GBR
11	80608825	80611825	SIGNIF	0.4	GBR
11	80614825	80617825	SIGNIF	0.4	GBR
11	80616325	80619325	SIGNIF	0.4	GBR
11	80932825	80935825	SIGNIF	0.4	GBR
11	80934325	80937325	SIGNIF	0.4	GBR
11	81027325	81030325	SIGNIF	0.4	GBR
11	81189325	81192325	SIGNIF	0.4	GBR
11	81193825	81196825	SIGNIF	0.4	GBR
11	81474282	81477282	SIGNIF	0.4	GBR
11	81475782	81478782	SIGNIF	0.4	GBR
11	81477282	81480282	SIGNIF	0.4	GBR
11	81522282	81525282	SIGNIF	0.4	GBR
11	81523782	81526782	SIGNIF	0.4	GBR
11	81525282	81528282	SIGNIF	0.4	GBR
11	82356282	82359282	SIGNIF	0.4	GBR
11	82357782	82360782	SIGNIF	0.4	GBR
11	82362282	82365282	SIGNIF	0.4	GBR
11	82365282	82368282	SIGNIF	0.4	GBR
11	82366782	82369782	SIGNIF	0.4	GBR
11	83065782	83068782	SIGNIF	0.4	GBR
11	83067282	83070282	SIGNIF	0.4	GBR
11	83256282	83259282	SIGNIF	0.4	GBR
11	83257782	83260782	SIGNIF	0.4	GBR
11	83259282	83262282	SIGNIF	0.4	GBR
11	83260782	83263782	SIGNIF	0.4	GBR
11	83265282	83268282	SIGNIF	0.4	GBR
11	83266782	83269782	SIGNIF	0.4	GBR
11	86643275	86646275	SIGNIF	0.4	GBR
11	86959775	86962775	SIGNIF	0.4	GBR
11	86964275	86967275	SIGNIF	0.4	GBR
11	86967275	86970275	SIGNIF	0.4	GBR
11	86968775	86971775	SIGNIF	0.4	GBR
11	86970275	86973275	SIGNIF	0.4	GBR
11	86971775	86974775	SIGNIF	0.4	GBR
11	86973275	86976275	SIGNIF	0.4	GBR
11	86974775	86977775	SIGNIF	0.4	GBR
11	87929069	87932069	SIGNIF	0.4	GBR
11	87930569	87933569	SIGNIF	0.4	GBR
11	87945569	87948569	SIGNIF	0.4	GBR
11	87957569	87960569	SIGNIF	0.4	GBR
11	87963569	87966569	SIGNIF	0.4	GBR
11	87965069	87968069	SIGNIF	0.4	GBR
11	90231343	90234343	SIGNIF	0.4	GBR
11	90232843	90235843	SIGNIF	0.4	GBR
11	90235843	90238843	SIGNIF	0.4	GBR
11	90237343	90240343	SIGNIF	0.4	GBR
11	91614343	91617343	SIGNIF	0.4	GBR
11	91617343	91620343	SIGNIF	0.4	GBR
11	91618843	91621843	SIGNIF	0.4	GBR
11	91756843	91759843	SIGNIF	0.4	GBR
11	91882843	91885843	SIGNIF	0.4	GBR
11	91948843	91951843	SIGNIF	0.4	GBR
11	94397324	94400324	SIGNIF	0.4	GBR
11	95388824	95391824	SIGNIF	0.4	GBR
11	95394824	95397824	SIGNIF	0.4	GBR
11	95396324	95399324	SIGNIF	0.4	GBR
11	96681417	96684417	SIGNIF	0.4	GBR
11	97965417	97968417	SIGNIF	0.4	GBR
11	97966917	97969917	SIGNIF	0.4	GBR
11	98073417	98076417	SIGNIF	0.4	GBR
11	98074917	98077917	SIGNIF	0.4	GBR
11	98079417	98082417	SIGNIF	0.4	GBR
11	98776917	98779917	SIGNIF	0.4	GBR
11	98782917	98785917	SIGNIF	0.4	GBR
11	99273262	99276262	SIGNIF	0.4	GBR
11	99274762	99277762	SIGNIF	0.4	GBR
11	99405262	99408262	SIGNIF	0.4	GBR
11	99490762	99493762	SIGNIF	0.4	GBR
11	99495262	99498262	SIGNIF	0.4	GBR
11	99498262	99501262	SIGNIF	0.4	GBR
11	99511762	99514762	SIGNIF	0.4	GBR
11	99859762	99862762	SIGNIF	0.4	GBR
11	99861262	99864262	SIGNIF	0.4	GBR
11	99862762	99865762	SIGNIF	0.4	GBR
11	99864262	99867262	SIGNIF	0.4	GBR
11	99865762	99868762	SIGNIF	0.4	GBR
11	99876262	99879262	SIGNIF	0.4	GBR
11	101332762	101335762	SIGNIF	0.4	GBR
11	101443762	101446762	SIGNIF	0.4	GBR
11	102472757	102475757	SIGNIF	0.4	GBR
11	102475757	102478757	SIGNIF	0.4	GBR
11	103191257	103194257	SIGNIF	0.4	GBR
11	103315757	103318757	SIGNIF	0.4	GBR
11	103528757	103531757	SIGNIF	0.4	GBR
11	103540757	103543757	SIGNIF	0.4	GBR
11	103782257	103785257	SIGNIF	0.4	GBR
11	103783757	103786757	SIGNIF	0.4	GBR
11	103785257	103788257	SIGNIF	0.4	GBR
11	107121326	107124326	SIGNIF	0.4	GBR
11	107122826	107125826	SIGNIF	0.4	GBR
11	107124326	107127326	SIGNIF	0.4	GBR
11	107191826	107194826	SIGNIF	0.4	GBR
11	107194826	107197826	SIGNIF	0.4	GBR
11	110694698	110697698	SIGNIF	0.4	GBR
11	110879198	110882198	SIGNIF	0.4	GBR
11	110888198	110891198	SIGNIF	0.4	GBR
11	110889698	110892698	SIGNIF	0.4	GBR
11	112137358	112140358	SIGNIF	0.4	GBR
11	112138858	112141858	SIGNIF	0.4	GBR
11	112141858	112144858	SIGNIF	0.4	GBR
11	112471858	112474858	SIGNIF	0.4	GBR
11	112615858	112618858	SIGNIF	0.4	GBR
11	112671358	112674358	SIGNIF	0.4	GBR
11	112672858	112675858	SIGNIF	0.4	GBR
11	112680358	112683358	SIGNIF	0.4	GBR
11	112681858	112684858	SIGNIF	0.4	GBR
11	114061858	114064858	SIGNIF	0.4	GBR
11	114063358	114066358	SIGNIF	0.4	GBR
11	115546779	115549779	SIGNIF	0.4	GBR
11	115570779	115573779	SIGNIF	0.4	GBR
11	115572279	115575279	SIGNIF	0.4	GBR
11	116074779	116077779	SIGNIF	0.4	GBR
11	116076279	116079279	SIGNIF	0.4	GBR
11	116187279	116190279	SIGNIF	0.4	GBR
11	116188779	116191779	SIGNIF	0.4	GBR
11	116559279	116562279	SIGNIF	0.4	GBR
11	116560779	116563779	SIGNIF	0.4	GBR
11	117730901	117733901	SIGNIF	0.4	GBR
11	118564901	118567901	SIGNIF	0.4	GBR
11	119215901	119218901	SIGNIF	0.4	GBR
11	119217401	119220401	SIGNIF	0.4	GBR
11	119425901	119428901	SIGNIF	0.4	GBR
11	119431901	119434901	SIGNIF	0.4	GBR
11	119433401	119436401	SIGNIF	0.4	GBR
11	119646401	119649401	SIGNIF	0.4	GBR
11	119647901	119650901	SIGNIF	0.4	GBR
11	119965901	119968901	SIGNIF	0.4	GBR
11	121590271	121593271	SIGNIF	0.4	GBR
11	123931784	123934784	SIGNIF	0.4	GBR
11	124038284	124041284	SIGNIF	0.4	GBR
11	124101284	124104284	SIGNIF	0.4	GBR
11	124107284	124110284	SIGNIF	0.4	GBR
11	124110284	124113284	SIGNIF	0.4	GBR
11	124111784	124114784	SIGNIF	0.4	GBR
11	124114784	124117784	SIGNIF	0.4	GBR
11	124116284	124119284	SIGNIF	0.4	GBR
11	124135784	124138784	SIGNIF	0.4	GBR
11	124137284	124140284	SIGNIF	0.4	GBR
11	124138784	124141784	SIGNIF	0.4	GBR
11	124180784	124183784	SIGNIF	0.4	GBR
11	124285784	124288784	SIGNIF	0.4	GBR
11	124686284	124689284	SIGNIF	0.4	GBR
11	128785807	128788807	SIGNIF	0.4	GBR
11	130758306	130761306	SIGNIF	0.4	GBR
11	130759806	130762806	SIGNIF	0.4	GBR
11	130761306	130764306	SIGNIF	0.4	GBR
11	130762806	130765806	SIGNIF	0.4	GBR
11	130764306	130767306	SIGNIF	0.4	GBR
11	130765806	130768806	SIGNIF	0.4	GBR
11	130774806	130777806	SIGNIF	0.4	GBR
11	130776306	130779306	SIGNIF	0.4	GBR
11	130777806	130780806	SIGNIF	0.4	GBR
11	130779306	130782306	SIGNIF	0.4	GBR
11	132268798	132271798	SIGNIF	0.4	GBR
11	132379798	132382798	SIGNIF	0.4	GBR
11	132381298	132384298	SIGNIF	0.4	GBR
11	132382798	132385798	SIGNIF	0.4	GBR
12	1483449	1486449	SIGNIF	0.4	GBR
12	1484949	1487949	SIGNIF	0.4	GBR
12	1486449	1489449	SIGNIF	0.4	GBR
12	1592949	1595949	SIGNIF	0.4	GBR
12	2309949	2312949	SIGNIF	0.4	GBR
12	2311449	2314449	SIGNIF	0.4	GBR
12	2314449	2317449	SIGNIF	0.4	GBR
12	2999949	3002949	SIGNIF	0.4	GBR
12	3319791	3322791	SIGNIF	0.4	GBR
12	4822791	4825791	SIGNIF	0.4	GBR
12	4957791	4960791	SIGNIF	0.4	GBR
12	5764791	5767791	SIGNIF	0.4	GBR
12	5793291	5796291	SIGNIF	0.4	GBR
12	6134339	6137339	SIGNIF	0.4	GBR
12	6135839	6138839	SIGNIF	0.4	GBR
12	6138839	6141839	SIGNIF	0.4	GBR
12	6291839	6294839	SIGNIF	0.4	GBR
12	7893839	7896839	SIGNIF	0.4	GBR
12	7943339	7946339	SIGNIF	0.4	GBR
12	7944839	7947839	SIGNIF	0.4	GBR
12	9047339	9050339	SIGNIF	0.4	GBR
12	9405943	9408943	SIGNIF	0.4	GBR
12	9434443	9437443	SIGNIF	0.4	GBR
12	9885943	9888943	SIGNIF	0.4	GBR
12	9918943	9921943	SIGNIF	0.4	GBR
12	10154443	10157443	SIGNIF	0.4	GBR
12	10157443	10160443	SIGNIF	0.4	GBR
12	10809943	10812943	SIGNIF	0.4	GBR
12	10814443	10817443	SIGNIF	0.4	GBR
12	11141443	11144443	SIGNIF	0.4	GBR
12	11142943	11145943	SIGNIF	0.4	GBR
12	11147443	11150443	SIGNIF	0.4	GBR
12	11148943	11151943	SIGNIF	0.4	GBR
12	11151943	11154943	SIGNIF	0.4	GBR
12	11160943	11163943	SIGNIF	0.4	GBR
12	11162443	11165443	SIGNIF	0.4	GBR
12	11163943	11166943	SIGNIF	0.4	GBR
12	11235943	11238943	SIGNIF	0.4	GBR
12	11253943	11256943	SIGNIF	0.4	GBR
12	11255443	11258443	SIGNIF	0.4	GBR
12	11298943	11301943	SIGNIF	0.4	GBR
12	11336443	11339443	SIGNIF	0.4	GBR
12	14999340	15002340	SIGNIF	0.4	GBR
12	15225816	15228816	SIGNIF	0.4	GBR
12	15269316	15272316	SIGNIF	0.4	GBR
12	16272816	16275816	SIGNIF	0.4	GBR
12	17876316	17879316	SIGNIF	0.4	GBR
12	17877816	17880816	SIGNIF	0.4	GBR
12	17879316	17882316	SIGNIF	0.4	GBR
12	17880816	17883816	SIGNIF	0.4	GBR
12	17882316	17885316	SIGNIF	0.4	GBR
12	17883816	17886816	SIGNIF	0.4	GBR
12	17889816	17892816	SIGNIF	0.4	GBR
12	18395234	18398234	SIGNIF	0.4	GBR
12	18396734	18399734	SIGNIF	0.4	GBR
12	18398234	18401234	SIGNIF	0.4	GBR
12	18405734	18408734	SIGNIF	0.4	GBR
12	19805234	19808234	SIGNIF	0.4	GBR
12	19860734	19863734	SIGNIF	0.4	GBR
12	20163734	20166734	SIGNIF	0.4	GBR
12	20564234	20567234	SIGNIF	0.4	GBR
12	20565734	20568734	SIGNIF	0.4	GBR
12	20567234	20570234	SIGNIF	0.4	GBR
12	20927234	20930234	SIGNIF	0.4	GBR
12	21612980	21615980	SIGNIF	0.4	GBR
12	22991480	22994480	SIGNIF	0.4	GBR
12	25113732	25116732	SIGNIF	0.4	GBR
12	27788384	27791384	SIGNIF	0.4	GBR
12	27789884	27792884	SIGNIF	0.4	GBR
12	27969884	27972884	SIGNIF	0.4	GBR
12	28346384	28349384	SIGNIF	0.4	GBR
12	28347884	28350884	SIGNIF	0.4	GBR
12	28349384	28352384	SIGNIF	0.4	GBR
12	28715384	28718384	SIGNIF	0.4	GBR
12	28980884	28983884	SIGNIF	0.4	GBR
12	29556884	29559884	SIGNIF	0.4	GBR
12	29558384	29561384	SIGNIF	0.4	GBR
12	29564384	29567384	SIGNIF	0.4	GBR
12	29822384	29825384	SIGNIF	0.4	GBR
12	29826884	29829884	SIGNIF	0.4	GBR
12	30324866	30327866	SIGNIF	0.4	GBR
12	30330866	30333866	SIGNIF	0.4	GBR
12	30332366	30335366	SIGNIF	0.4	GBR
12	30333866	30336866	SIGNIF	0.4	GBR
12	30335366	30338366	SIGNIF	0.4	GBR
12	30336866	30339866	SIGNIF	0.4	GBR
12	30338366	30341366	SIGNIF	0.4	GBR
12	30959366	30962366	SIGNIF	0.4	GBR
12	30960866	30963866	SIGNIF	0.4	GBR
12	30962366	30965366	SIGNIF	0.4	GBR
12	30966866	30969866	SIGNIF	0.4	GBR
12	31371866	31374866	SIGNIF	0.4	GBR
12	31373366	31376366	SIGNIF	0.4	GBR
12	31374866	31377866	SIGNIF	0.4	GBR
12	31376366	31379366	SIGNIF	0.4	GBR
12	31377866	31380866	SIGNIF	0.4	GBR
12	31793366	31796366	SIGNIF	0.4	GBR
